team_name,phase,count,success_rate,percent_of_total,success_rate_percentile,count_percentile,percent_of_total_percentile
Chicago Fire,corner,153,0.20915032679738563,0.015115589804386485,0.5666666666666667,0.31666666666666665,0.43333333333333335
Chicago Fire,corner_second_phase,65,0.38461538461538464,0.00642165579924916,0.8333333333333334,0.2,0.26666666666666666
Chicago Fire,counterattack,40,0.45,0.003951788184153329,0.8333333333333334,0.36666666666666664,0.36666666666666664
Chicago Fire,finishing,522,0.40804597701149425,0.051570835803200946,0.9333333333333333,0.23333333333333334,0.3333333333333333
Chicago Fire,high_transition,269,0.36059479553903345,0.02657577553843114,0.6333333333333333,0.2,0.23333333333333334
Chicago Fire,kickoff,120,0.55,0.011855364552459988,0.5333333333333333,0.7,0.7666666666666667
Chicago Fire,long_goalkick,87,0.3563218390804598,0.008595139300533492,0.3,0.5833333333333334,0.6333333333333333
Chicago Fire,penalty,6,0.0,0.0005927682276229994,0.5166666666666667,0.75,0.7666666666666667
Chicago Fire,possession_freekick,318,0.6698113207547169,0.03141671606401897,0.7,0.5,0.6666666666666666
Chicago Fire,possession_throw_in,393,0.4351145038167939,0.03882631890930646,0.06666666666666667,0.3,0.5
Chicago Fire,progression,1393,0.44508255563531945,0.1376210235131397,0.36666666666666664,0.13333333333333333,0.13333333333333333
Chicago Fire,securing_possession,781,0.5544174135723432,0.07715866429559376,0.4666666666666667,0.03333333333333333,0.06666666666666667
Chicago Fire,short_goalkick,188,0.4574468085106383,0.018573404465520648,0.06666666666666667,0.9,0.9333333333333333
Cincinnati,accelerated_possession,359,0.3871866295264624,0.03352633545013074,0.7666666666666667,0.3,0.26666666666666666
Cincinnati,attacking_freekick,134,0.8283582089552238,0.01251400821815465,0.5333333333333333,0.6,0.5666666666666667
Cincinnati,attacking_freekick_second_phase,31,0.22580645161290322,0.0028950317519611506,0.4,0.36666666666666664,0.36666666666666664
Cincinnati,attacking_throw_in,135,0.6296296296296297,0.012607396339185655,0.23333333333333334,0.5166666666666667,0.4
Cincinnati,buildup,1235,0.5692307692307692,0.115334329473291,0.06666666666666667,0.7333333333333333,0.6333333333333333
Cincinnati,corner,142,0.18309859154929578,0.01326111318640269,0.3,0.2,0.13333333333333333
Cincinnati,corner_second_phase,62,0.3064516129032258,0.005790063503922301,0.4166666666666667,0.15,0.06666666666666667
Cincinnati,counterattack,37,0.40540540540540543,0.0034553604781471796,0.5666666666666667,0.25,0.23333333333333334
Cincinnati,finishing,561,0.3850267379679144,0.05239073589839372,0.8,0.43333333333333335,0.36666666666666664
Cincinnati,high_transition,310,0.4064516129032258,0.028950317519611506,0.9,0.6,0.5
Cincinnati,kickoff,103,0.5728155339805825,0.0096189764661935,0.7333333333333333,0.23333333333333334,0.2
Cincinnati,long_goalkick,96,0.4270833333333333,0.008965259618976467,0.6666666666666666,0.7,0.6666666666666666
Cincinnati,penalty,3,0.0,0.0002801643630930146,0.5166666666666667,0.15,0.1
Cincinnati,possession_freekick,306,0.6699346405228758,0.028576765035487485,0.7333333333333333,0.38333333333333336,0.3333333333333333
Cincinnati,possession_throw_in,451,0.43902439024390244,0.04211804258498319,0.1,0.9,0.8333333333333334
Cincinnati,progression,1564,0.4469309462915601,0.1460590212924916,0.43333333333333335,0.4666666666666667,0.4
Cincinnati,securing_possession,847,0.5407319952774499,0.07909973851326112,0.3,0.4166666666666667,0.2
Cincinnati,short_goalkick,162,0.5432098765432098,0.015128875607022786,0.5333333333333333,0.4666666666666667,0.4666666666666667
Colorado Rapids,accelerated_possession,320,0.353125,0.030828516377649325,0.3333333333333333,0.16666666666666666,0.16666666666666666
Colorado Rapids,attacking_freekick,163,0.8098159509202454,0.015703275529865127,0.36666666666666664,0.8666666666666667,0.9
Colorado Rapids,attacking_freekick_second_phase,45,0.15555555555555556,0.004335260115606936,0.13333333333333333,0.7666666666666667,0.7333333333333333
Colorado Rapids,attacking_throw_in,138,0.7318840579710145,0.013294797687861272,0.7666666666666667,0.6333333333333333,0.5666666666666667
Colorado Rapids,buildup,1040,0.6211538461538462,0.1001926782273603,0.6,0.1,0.1
Colorado Rapids,corner,168,0.23809523809523808,0.016184971098265895,0.8,0.6166666666666667,0.7666666666666667
Colorado Rapids,corner_second_phase,91,0.21978021978021978,0.008766859344894027,0.03333333333333333,0.9,0.9666666666666667
Colorado Rapids,counterattack,59,0.4067796610169492,0.0056840077071290945,0.6,0.95,0.9666666666666667
Colorado Rapids,finishing,551,0.3647912885662432,0.05308285163776493,0.6333333333333333,0.36666666666666664,0.43333333333333335
Colorado Rapids,high_transition,327,0.3577981651376147,0.0315028901734104,0.4666666666666667,0.7333333333333333,0.7666666666666667
Colorado Rapids,kickoff,115,0.4782608695652174,0.011078998073217727,0.2,0.5,0.5333333333333333
Colorado Rapids,long_goalkick,139,0.460431654676259,0.013391136801541427,0.8,0.8333333333333334,0.8333333333333334
Colorado Rapids,penalty,11,0.0,0.0010597302504816955,0.5166666666666667,0.9833333333333333,1.0
Colorado Rapids,possession_freekick,264,0.6060606060606061,0.025433526011560695,0.16666666666666666,0.13333333333333333,0.1
Colorado Rapids,possession_throw_in,490,0.5,0.04720616570327553,0.7166666666666667,0.9833333333333333,1.0
Colorado Rapids,progression,1486,0.4199192462987887,0.14315992292870905,0.13333333333333333,0.3,0.3
Colorado Rapids,securing_possession,841,0.5648038049940547,0.08102119460500963,0.7666666666666667,0.36666666666666664,0.3
Colorado Rapids,short_goalkick,144,0.5555555555555556,0.013872832369942197,0.6333333333333333,0.38333333333333336,0.36666666666666664
Columbus Crew,accelerated_possession,442,0.3778280542986425,0.040483605055871036,0.7,0.8666666666666667,0.8666666666666667
Columbus Crew,attacking_freekick,108,0.7962962962962963,0.009891921597362154,0.2,0.16666666666666666,0.16666666666666666
Columbus Crew,attacking_freekick_second_phase,29,0.3103448275862069,0.002656164132625023,0.7,0.3,0.16666666666666666
Columbus Crew,attacking_throw_in,135,0.725925925925926,0.012364901996702694,0.7333333333333333,0.5166666666666667,0.3333333333333333
Columbus Crew,buildup,1270,0.6677165354330709,0.11632167063564755,1.0,0.8666666666666667,0.6666666666666666
Columbus Crew,corner,164,0.09146341463414634,0.015021066129327717,0.03333333333333333,0.5333333333333333,0.4
Columbus Crew,corner_second_phase,94,0.2765957446808511,0.008609635464370763,0.26666666666666666,0.95,0.9
Columbus Crew,counterattack,36,0.4166666666666667,0.003297307199120718,0.6666666666666666,0.18333333333333332,0.13333333333333333
Columbus Crew,finishing,819,0.38705738705738707,0.07501373877999634,0.8333333333333334,1.0,1.0
Columbus Crew,high_transition,373,0.4075067024128686,0.03416376625755633,0.9333333333333333,1.0,1.0
Columbus Crew,kickoff,119,0.6554621848739496,0.010899432130426817,1.0,0.6333333333333333,0.4666666666666667
Columbus Crew,long_goalkick,35,0.4,0.0032057153324784758,0.4666666666666667,0.06666666666666667,0.06666666666666667
Columbus Crew,penalty,5,0.0,0.0004579593332112108,0.5166666666666667,0.6166666666666667,0.5666666666666667
Columbus Crew,possession_freekick,363,0.696969696969697,0.03324784759113391,0.9,0.9333333333333333,0.8333333333333334
Columbus Crew,possession_throw_in,387,0.5193798449612403,0.03544605239054772,0.8,0.23333333333333334,0.2
Columbus Crew,progression,1894,0.4778247096092925,0.17347499542040667,0.8,1.0,1.0
Columbus Crew,securing_possession,815,0.5521472392638037,0.07464737131342737,0.4,0.16666666666666666,0.03333333333333333
Columbus Crew,short_goalkick,160,0.53125,0.014654698662758746,0.4,0.43333333333333335,0.43333333333333335
DC United,accelerated_possession,314,0.33121019108280253,0.03055366352048263,0.1,0.13333333333333333,0.13333333333333333
DC United,attacking_freekick,152,0.8026315789473685,0.01479030845577503,0.3,0.8166666666666667,0.8333333333333334
DC United,attacking_freekick_second_phase,45,0.26666666666666666,0.004378709740196556,0.5166666666666667,0.7666666666666667,0.7666666666666667
DC United,attacking_throw_in,155,0.7161290322580646,0.015082222438454801,0.6666666666666666,0.7833333333333333,0.8333333333333334
DC United,buildup,1175,0.5965957446808511,0.11433297654957672,0.3,0.5333333333333333,0.5666666666666667
DC United,corner,141,0.1702127659574468,0.013719957185949207,0.16666666666666666,0.15,0.2
DC United,corner_second_phase,74,0.25675675675675674,0.007200544906101002,0.16666666666666666,0.36666666666666664,0.43333333333333335
DC United,counterattack,51,0.4117647058823529,0.0049625377055560966,0.6333333333333333,0.8,0.7666666666666667
DC United,finishing,425,0.3764705882352941,0.041354480879634135,0.7,0.06666666666666667,0.06666666666666667
DC United,high_transition,289,0.35986159169550175,0.02812104699815121,0.5666666666666667,0.4,0.43333333333333335
DC United,kickoff,133,0.5714285714285714,0.012941519898803152,0.7,0.9333333333333333,0.9
DC United,long_goalkick,158,0.4620253164556962,0.015374136421134572,0.8333333333333334,0.9333333333333333,0.9
DC United,penalty,3,0.0,0.0002919139826797704,0.5166666666666667,0.15,0.16666666666666666
DC United,possession_freekick,282,0.5957446808510638,0.027439914371898414,0.06666666666666667,0.23333333333333334,0.26666666666666666
DC United,possession_throw_in,398,0.48743718592964824,0.0387272550355162,0.4666666666666667,0.35,0.4666666666666667
DC United,progression,1416,0.394774011299435,0.1377833998248516,0.03333333333333333,0.2,0.16666666666666666
DC United,securing_possession,894,0.4742729306487696,0.08699036683857157,0.03333333333333333,0.7666666666666667,0.8333333333333334
DC United,short_goalkick,82,0.4878048780487805,0.007978982193247056,0.2,0.03333333333333333,0.03333333333333333
FC Dallas,accelerated_possession,336,0.3482142857142857,0.03346280250971019,0.2,0.23333333333333334,0.23333333333333334
FC Dallas,attacking_freekick,168,0.7797619047619048,0.016731401254855095,0.13333333333333333,0.9166666666666666,0.9333333333333333
FC Dallas,attacking_freekick_second_phase,53,0.2830188679245283,0.005278358729210238,0.5666666666666667,0.9333333333333333,0.9666666666666667
FC Dallas,attacking_throw_in,110,0.6909090909090909,0.010955084154964646,0.5333333333333333,0.06666666666666667,0.1
FC Dallas,buildup,1114,0.5879712746858169,0.11094512498755105,0.23333333333333334,0.23333333333333334,0.3333333333333333
FC Dallas,corner,126,0.1349206349206349,0.01254855094114132,0.1,0.03333333333333333,0.03333333333333333
FC Dallas,corner_second_phase,61,0.26229508196721313,0.006075092122298576,0.2,0.08333333333333333,0.13333333333333333
FC Dallas,counterattack,40,0.35,0.003983666965441689,0.23333333333333334,0.36666666666666664,0.43333333333333335
FC Dallas,finishing,499,0.36472945891783565,0.04969624539388507,0.6,0.16666666666666666,0.16666666666666666
FC Dallas,high_transition,297,0.3602693602693603,0.02957872721840454,0.6,0.5,0.6333333333333333
FC Dallas,kickoff,119,0.5126050420168067,0.011851409222189024,0.43333333333333335,0.6333333333333333,0.7333333333333333
FC Dallas,long_goalkick,171,0.40350877192982454,0.01703017627726322,0.5,0.9666666666666667,1.0
FC Dallas,penalty,5,0.0,0.0004979583706802111,0.5166666666666667,0.6166666666666667,0.6666666666666666
FC Dallas,possession_freekick,305,0.6196721311475409,0.03037546061149288,0.3333333333333333,0.3333333333333333,0.5
FC Dallas,possession_throw_in,407,0.4914004914004914,0.040533811373369186,0.5666666666666667,0.5833333333333334,0.7333333333333333
FC Dallas,progression,1312,0.4763719512195122,0.1306642764664874,0.7666666666666667,0.06666666666666667,0.06666666666666667
FC Dallas,securing_possession,796,0.5552763819095478,0.07927497261228961,0.5333333333333333,0.06666666666666667,0.23333333333333334
FC Dallas,short_goalkick,132,0.6136363636363636,0.013146100985957573,0.9666666666666667,0.3,0.3
Houston Dynamo,accelerated_possession,307,0.3583061889250814,0.031047734627831714,0.36666666666666664,0.1,0.2
Houston Dynamo,attacking_freekick,140,0.8642857142857143,0.014158576051779935,0.8333333333333334,0.6666666666666666,0.7
Houston Dynamo,attacking_freekick_second_phase,45,0.26666666666666666,0.0045509708737864075,0.5166666666666667,0.7666666666666667,0.8666666666666667
Houston Dynamo,attacking_throw_in,132,0.7878787878787878,0.013349514563106795,0.9333333333333333,0.4,0.6
Houston Dynamo,buildup,1153,0.5836947094535994,0.11660598705501618,0.13333333333333333,0.3333333333333333,0.7
Houston Dynamo,corner,168,0.25,0.01699029126213592,0.9166666666666666,0.6166666666666667,0.8333333333333334
Houston Dynamo,corner_second_phase,81,0.35802469135802467,0.008191747572815534,0.7333333333333333,0.6333333333333333,0.8
Houston Dynamo,counterattack,37,0.5675675675675675,0.0037419093851132684,0.9666666666666667,0.25,0.26666666666666666
Houston Dynamo,finishing,579,0.39378238341968913,0.05855582524271845,0.9,0.4666666666666667,0.6666666666666666
Houston Dynamo,high_transition,259,0.3590733590733591,0.02619336569579288,0.5333333333333333,0.1,0.2
Houston Dynamo,kickoff,116,0.5689655172413793,0.011731391585760517,0.6333333333333333,0.5333333333333333,0.7
Houston Dynamo,long_goalkick,77,0.3246753246753247,0.007787216828478965,0.13333333333333333,0.5,0.5333333333333333
